title_id,replication_count,nodes
tt32133178,3,"node_7,node_8,node_9"
tt3874760,3,"node_7,node_8,node_9"
tt1616255,3,"node_7,node_8,node_9"
tt22399118,3,"node_7,node_8,node_9"
tt0105382,3,"node_7,node_8,node_9"
tt13007430,3,"node_7,node_8,node_9"
tt0346988,3,"node_7,node_8,node_9"
tt1681146,3,"node_7,node_8,node_9"
tt0368831,3,"node_7,node_8,node_9"
tt37072050,3,"node_7,node_8,node_9"
tt1187106,3,"node_7,node_8,node_9"
tt31646979,3,"node_7,node_8,node_9"
tt10626842,3,"node_7,node_8,node_9"
tt2337820,3,"node_7,node_8,node_9"
tt5141884,3,"node_7,node_8,node_9"
tt11665802,3,"node_7,node_8,node_9"
tt11977284,3,"node_7,node_8,node_9"
tt0521530,3,"node_7,node_8,node_9"
tt32307030,3,"node_7,node_8,node_9"
tt39737157,3,"node_7,node_8,node_9"
tt1638156,3,"node_7,node_8,node_9"
tt8214802,3,"node_7,node_8,node_9"
tt1540972,3,"node_7,node_8,node_9"
tt14294430,3,"node_7,node_8,node_9"
tt38384468,3,"node_7,node_8,node_9"
tt10468342,3,"node_7,node_8,node_9"
tt14572778,3,"node_7,node_8,node_9"
tt5869016,3,"node_7,node_8,node_9"
tt13392210,3,"node_7,node_8,node_9"
tt24639014,3,"node_7,node_8,node_9"
tt13034436,3,"node_7,node_8,node_9"
tt12496212,3,"node_7,node_8,node_9"
tt39219637,3,"node_7,node_8,node_9"
tt1916653,3,"node_7,node_8,node_9"
tt37505935,3,"node_7,node_8,node_9"
tt33841305,3,"node_7,node_8,node_9"
tt38971202,3,"node_7,node_8,node_9"
tt35397598,3,"node_7,node_8,node_9"
tt27722399,3,"node_7,node_8,node_9"
tt0138542,3,"node_7,node_8,node_9"
tt0934043,3,"node_7,node_8,node_9"
tt1467101,3,"node_7,node_8,node_9"
tt6234518,3,"node_7,node_8,node_9"
tt3246790,3,"node_7,node_8,node_9"
tt1419207,3,"node_7,node_8,node_9"
tt5766450,3,"node_7,node_8,node_9"
tt10668178,3,"node_7,node_8,node_9"
tt11756306,3,"node_7,node_8,node_9"
tt1409789,3,"node_7,node_8,node_9"
tt38954668,3,"node_7,node_8,node_9"
tt10365110,3,"node_7,node_8,node_9"
tt15185744,3,"node_7,node_8,node_9"
tt33022777,3,"node_7,node_8,node_9"
tt4580354,3,"node_7,node_8,node_9"
tt34824166,3,"node_7,node_8,node_9"
tt0510494,3,"node_7,node_8,node_9"
tt35528130,3,"node_7,node_8,node_9"
tt0408854,3,"node_7,node_8,node_9"
tt12150486,3,"node_7,node_8,node_9"
tt15527190,3,"node_7,node_8,node_9"
tt5454236,3,"node_7,node_8,node_9"
tt6856780,3,"node_7,node_8,node_9"
tt29398261,3,"node_7,node_8,node_9"
tt31709955,3,"node_7,node_8,node_9"
tt14303120,3,"node_7,node_8,node_9"
tt27125981,3,"node_7,node_8,node_9"
