descriptor_ui,replication_count,nodes
D016781,4,"node_1,node_10,node_5,node_8"
D016782,3,"node_10,node_6,node_7"
D016783,3,"node_10,node_6,node_7"
D016785,3,"node_10,node_6,node_7"
D016786,3,"node_10,node_6,node_7"
D016787,3,"node_10,node_6,node_7"
D016788,3,"node_10,node_6,node_7"
D016789,3,"node_10,node_6,node_7"
D016790,3,"node_10,node_6,node_7"
D016791,3,"node_10,node_6,node_7"
D016792,3,"node_10,node_6,node_7"
D016793,3,"node_10,node_6,node_7"
D016794,3,"node_10,node_6,node_7"
D016796,3,"node_10,node_6,node_7"
D016797,3,"node_10,node_6,node_7"
D016798,3,"node_10,node_6,node_7"
D016799,3,"node_10,node_6,node_7"
D016800,3,"node_10,node_6,node_7"
D016801,3,"node_10,node_6,node_7"
D016802,3,"node_10,node_6,node_7"
D016803,3,"node_10,node_6,node_7"
D016804,3,"node_10,node_6,node_7"
D016805,3,"node_10,node_6,node_7"
D016806,3,"node_10,node_6,node_7"
D016808,3,"node_10,node_6,node_7"
D016809,3,"node_10,node_6,node_7"
D016810,3,"node_10,node_6,node_7"
D016811,3,"node_10,node_6,node_7"
D016812,3,"node_10,node_6,node_7"
D016813,3,"node_10,node_6,node_7"
D016814,3,"node_10,node_5,node_6"
D016815,3,"node_10,node_5,node_6"
D016816,3,"node_10,node_5,node_6"
D016817,3,"node_10,node_5,node_6"
D016818,3,"node_10,node_5,node_6"
D016819,3,"node_10,node_5,node_6"
D016822,3,"node_10,node_6,node_7"
D016823,3,"node_1,node_10,node_6"
D016824,3,"node_2,node_6,node_7"
D016825,3,"node_1,node_10,node_6"
D016827,4,"node_10,node_2,node_6,node_7"
D016828,3,"node_10,node_2,node_6"
D016829,3,"node_10,node_2,node_6"
D016830,3,"node_10,node_6,node_7"
D016831,3,"node_10,node_6,node_7"
D016832,4,"node_5,node_6,node_7,node_8"
D016833,3,"node_10,node_6,node_7"
D016834,3,"node_1,node_10,node_6"
D016835,3,"node_1,node_10,node_6"
D016837,3,"node_1,node_10,node_6"
D016838,3,"node_1,node_10,node_6"
D016839,3,"node_1,node_10,node_6"
D016840,3,"node_1,node_10,node_6"
D016841,3,"node_1,node_10,node_6"
D016842,3,"node_1,node_10,node_6"
D016843,3,"node_1,node_10,node_6"
D016844,3,"node_1,node_10,node_6"
D016845,3,"node_1,node_10,node_6"
D016846,3,"node_1,node_10,node_6"
D016847,3,"node_1,node_10,node_6"
D016848,3,"node_1,node_10,node_6"
D016849,5,"node_1,node_10,node_5,node_7,node_8"
D016850,3,"node_1,node_10,node_7"
D016851,3,"node_10,node_2,node_6"
D016852,5,"node_2,node_5,node_6,node_7,node_8"
D016853,3,"node_2,node_6,node_7"
D016854,3,"node_1,node_5,node_8"
D016855,3,"node_10,node_2,node_6"
D016856,3,"node_10,node_2,node_6"
D016857,3,"node_1,node_6,node_8"
D016858,3,"node_10,node_2,node_7"
D016859,3,"node_2,node_6,node_7"
D016860,4,"node_2,node_6,node_7,node_8"
D016861,3,"node_2,node_6,node_7"
D016862,5,"node_1,node_10,node_5,node_6,node_8"
D016863,3,"node_1,node_10,node_6"
D016864,4,"node_1,node_10,node_5,node_6"
D016865,3,"node_10,node_6,node_7"
D016866,3,"node_1,node_10,node_6"
D016867,3,"node_1,node_6,node_8"
D016868,3,"node_1,node_10,node_6"
D016869,3,"node_1,node_10,node_6"
D016870,3,"node_1,node_10,node_6"
D016871,3,"node_1,node_10,node_6"
D016873,4,"node_1,node_10,node_5,node_6"
D016874,5,"node_1,node_5,node_6,node_7,node_8"
D016875,3,"node_2,node_6,node_7"
D016876,5,"node_10,node_2,node_5,node_6,node_8"
D016877,4,"node_1,node_10,node_2,node_6"
D016878,5,"node_1,node_10,node_5,node_6,node_8"
D016879,3,"node_1,node_10,node_8"
D016880,3,"node_1,node_6,node_8"
D016881,3,"node_1,node_10,node_6"
D016882,3,"node_10,node_2,node_6"
D016883,4,"node_1,node_10,node_6,node_7"
D016884,5,"node_1,node_10,node_2,node_5,node_8"
D016885,5,"node_1,node_10,node_5,node_6,node_7"
D016887,3,"node_1,node_2,node_8"
D016888,3,"node_1,node_10,node_7"
D016889,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D016890,3,"node_1,node_10,node_6"
D016891,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D016893,5,"node_1,node_10,node_5,node_7,node_8"
D016894,3,"node_1,node_10,node_5"
D016895,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D016896,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D016897,5,"node_1,node_10,node_6,node_7,node_8"
D016898,3,"node_2,node_6,node_7"
D016899,3,"node_2,node_6,node_7"
D016900,3,"node_2,node_6,node_7"
D016901,3,"node_1,node_5,node_8"
D016902,3,"node_5,node_7,node_8"
D016903,3,"node_1,node_6,node_8"
D016905,3,"node_1,node_10,node_6"
D016906,3,"node_2,node_6,node_7"
D016907,4,"node_1,node_5,node_7,node_8"
D016908,3,"node_1,node_10,node_6"
D016909,3,"node_1,node_10,node_5"
D016910,3,"node_1,node_10,node_6"
D016911,3,"node_1,node_5,node_8"
D016912,3,"node_2,node_6,node_7"
D016913,3,"node_1,node_5,node_8"
D016914,3,"node_2,node_5,node_7"
D016915,3,"node_10,node_2,node_6"
D016916,3,"node_1,node_10,node_5"
D016917,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D016918,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D016919,5,"node_1,node_10,node_5,node_6,node_8"
D016920,5,"node_1,node_10,node_5,node_6,node_8"
D016921,5,"node_1,node_10,node_5,node_6,node_8"
D016922,5,"node_1,node_10,node_6,node_7,node_8"
D016923,3,"node_1,node_10,node_8"
D016924,3,"node_10,node_2,node_7"
D016925,3,"node_10,node_2,node_7"
D016926,3,"node_10,node_2,node_7"
D016927,3,"node_10,node_2,node_7"
D016929,3,"node_10,node_2,node_7"
D016930,4,"node_10,node_2,node_5,node_7"
D016931,3,"node_10,node_5,node_7"
D016934,4,"node_10,node_2,node_6,node_7"
D016935,4,"node_10,node_2,node_6,node_7"
D016936,4,"node_10,node_2,node_5,node_7"
D016937,4,"node_10,node_2,node_5,node_7"
D016940,3,"node_10,node_2,node_6"
D016941,3,"node_10,node_2,node_6"
D016942,3,"node_10,node_5,node_7"
D016943,3,"node_10,node_5,node_7"
D016944,3,"node_10,node_5,node_7"
D016945,3,"node_10,node_5,node_7"
D016946,3,"node_10,node_2,node_7"
D016947,4,"node_10,node_2,node_6,node_7"
D016948,4,"node_10,node_2,node_6,node_7"
D016949,4,"node_10,node_2,node_6,node_7"
D016950,4,"node_10,node_2,node_6,node_7"
D016951,4,"node_10,node_2,node_6,node_7"
D016952,4,"node_10,node_2,node_6,node_7"
D016953,4,"node_10,node_2,node_7,node_8"
D016954,4,"node_10,node_2,node_6,node_7"
D016955,4,"node_10,node_2,node_6,node_7"
D016956,3,"node_10,node_2,node_6"
D016957,3,"node_10,node_2,node_6"
D016958,4,"node_10,node_2,node_6,node_7"
D016959,4,"node_10,node_2,node_6,node_7"
D016960,4,"node_10,node_2,node_6,node_7"
D016961,4,"node_10,node_2,node_6,node_7"
D016962,4,"node_10,node_2,node_6,node_7"
D016963,3,"node_10,node_2,node_7"
D016964,3,"node_10,node_2,node_7"
D016965,3,"node_10,node_2,node_7"
D016966,3,"node_10,node_2,node_7"
D016967,3,"node_10,node_2,node_7"
D016968,4,"node_10,node_2,node_6,node_7"
D016969,5,"node_10,node_2,node_5,node_6,node_7"
D016970,4,"node_10,node_2,node_6,node_7"
D016971,4,"node_10,node_2,node_6,node_7"
D016972,4,"node_10,node_2,node_6,node_7"
D016973,4,"node_10,node_2,node_6,node_7"
D016974,3,"node_10,node_2,node_6"
D016975,3,"node_10,node_2,node_7"
D016976,4,"node_10,node_2,node_6,node_7"
D016977,4,"node_10,node_2,node_6,node_7"
D016978,4,"node_10,node_2,node_6,node_7"
D016979,4,"node_10,node_2,node_6,node_7"
D016980,3,"node_10,node_2,node_7"
D016981,4,"node_10,node_2,node_6,node_7"
D016982,3,"node_10,node_2,node_7"
D016983,4,"node_10,node_2,node_6,node_7"
D016984,4,"node_10,node_2,node_6,node_7"
D016985,4,"node_10,node_2,node_6,node_7"
D016986,4,"node_10,node_2,node_6,node_7"
D016987,3,"node_10,node_2,node_7"
D016988,3,"node_10,node_2,node_7"
D016989,3,"node_10,node_2,node_7"
D016990,3,"node_10,node_2,node_7"
D016991,3,"node_10,node_2,node_7"
D016992,4,"node_10,node_2,node_6,node_7"
D016993,3,"node_10,node_2,node_7"
D016995,4,"node_10,node_2,node_6,node_7"
D016996,3,"node_10,node_2,node_6"
D016997,4,"node_10,node_2,node_6,node_7"
D016998,4,"node_10,node_2,node_6,node_7"
D016999,3,"node_10,node_2,node_5"
D017000,4,"node_10,node_2,node_6,node_7"
D017001,3,"node_1,node_5,node_8"
D017003,3,"node_10,node_2,node_6"
D017004,3,"node_1,node_5,node_8"
D017005,3,"node_1,node_10,node_2"
D017006,4,"node_1,node_2,node_5,node_6"
D017007,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017008,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D017009,3,"node_5,node_7,node_8"
D017010,3,"node_1,node_5,node_8"
D017011,4,"node_10,node_2,node_6,node_7"
D017012,3,"node_10,node_5,node_7"
D017013,3,"node_10,node_5,node_7"
D017014,3,"node_10,node_5,node_7"
D017015,3,"node_10,node_5,node_7"
D017016,3,"node_10,node_5,node_7"
D017017,3,"node_10,node_5,node_7"
D017018,3,"node_10,node_5,node_7"
D017019,3,"node_10,node_5,node_7"
D017020,3,"node_10,node_5,node_7"
D017021,3,"node_10,node_5,node_7"
D017022,3,"node_1,node_6,node_8"
D017023,3,"node_1,node_6,node_8"
D017024,4,"node_1,node_5,node_6,node_8"
D017026,3,"node_2,node_7,node_8"
D017027,4,"node_2,node_5,node_6,node_7"
D017028,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D017029,3,"node_1,node_5,node_8"
D017033,4,"node_10,node_2,node_6,node_7"
D017034,3,"node_1,node_5,node_8"
D017035,5,"node_1,node_10,node_2,node_6,node_8"
D017036,4,"node_1,node_6,node_7,node_8"
D017037,3,"node_2,node_5,node_7"
D017038,3,"node_2,node_5,node_7"
D017041,4,"node_5,node_6,node_7,node_8"
D017042,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017043,4,"node_1,node_10,node_2,node_5"
D017044,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D017045,4,"node_10,node_2,node_6,node_7"
D017046,3,"node_10,node_6,node_7"
D017047,3,"node_10,node_6,node_7"
D017048,4,"node_10,node_6,node_7,node_8"
D017049,4,"node_10,node_6,node_7,node_8"
D017050,5,"node_1,node_2,node_5,node_7,node_8"
D017051,5,"node_1,node_2,node_5,node_7,node_8"
D017052,4,"node_1,node_5,node_7,node_8"
D017053,3,"node_5,node_7,node_8"
D017054,3,"node_10,node_6,node_7"
D017056,5,"node_10,node_2,node_5,node_7,node_8"
D017057,3,"node_1,node_2,node_8"
D017058,4,"node_2,node_5,node_6,node_8"
D017059,5,"node_1,node_2,node_5,node_7,node_8"
D017060,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D017061,3,"node_10,node_6,node_7"
D017062,5,"node_1,node_2,node_5,node_7,node_8"
D017063,4,"node_2,node_5,node_7,node_8"
D017064,4,"node_2,node_5,node_7,node_8"
D017065,4,"node_10,node_2,node_5,node_7"
D017072,3,"node_1,node_2,node_5"
D017073,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017074,3,"node_1,node_2,node_8"
D017075,4,"node_1,node_10,node_5,node_8"
D017076,4,"node_1,node_5,node_7,node_8"
D017077,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017078,4,"node_1,node_10,node_6,node_8"
D017079,3,"node_1,node_2,node_8"
D017081,3,"node_1,node_10,node_2"
D017082,3,"node_1,node_5,node_6"
D017084,4,"node_1,node_2,node_5,node_8"
D017085,3,"node_1,node_10,node_6"
D017086,3,"node_1,node_10,node_6"
D017087,3,"node_1,node_10,node_5"
D017088,5,"node_1,node_10,node_2,node_5,node_8"
D017089,3,"node_1,node_7,node_8"
D017090,3,"node_1,node_7,node_8"
D017091,3,"node_1,node_10,node_7"
D017092,5,"node_1,node_10,node_2,node_6,node_8"
D017093,3,"node_1,node_10,node_5"
D017094,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017096,5,"node_1,node_10,node_5,node_7,node_8"
D017097,3,"node_1,node_5,node_8"
D017098,5,"node_1,node_10,node_2,node_6,node_8"
D017099,5,"node_1,node_10,node_2,node_6,node_8"
D017100,4,"node_10,node_2,node_5,node_6"
D017101,4,"node_10,node_2,node_5,node_6"
D017102,3,"node_1,node_2,node_8"
D017103,3,"node_10,node_2,node_6"
D017104,4,"node_10,node_2,node_5,node_6"
D017105,3,"node_10,node_2,node_6"
D017108,3,"node_10,node_2,node_6"
D017109,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D017110,4,"node_1,node_2,node_6,node_8"
D017111,3,"node_10,node_5,node_6"
D017114,3,"node_1,node_10,node_5"
D017115,5,"node_1,node_10,node_5,node_7,node_8"
D017116,3,"node_1,node_6,node_8"
D017118,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017119,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017120,3,"node_1,node_2,node_8"
D017121,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017122,4,"node_10,node_2,node_5,node_6"
D017123,4,"node_10,node_2,node_5,node_6"
D017124,3,"node_1,node_7,node_8"
D017125,3,"node_1,node_5,node_8"
D017126,3,"node_10,node_2,node_6"
D017127,4,"node_2,node_6,node_7,node_8"
D017128,3,"node_1,node_10,node_5"
D017129,4,"node_1,node_10,node_5,node_7"
D017130,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017131,3,"node_1,node_10,node_5"
D017132,4,"node_5,node_6,node_7,node_8"
D017135,3,"node_2,node_6,node_7"
D017136,3,"node_1,node_6,node_8"
D017137,5,"node_2,node_5,node_6,node_7,node_8"
D017143,5,"node_1,node_2,node_5,node_6,node_8"
D017144,5,"node_1,node_2,node_5,node_7,node_8"
D017145,5,"node_1,node_10,node_2,node_7,node_8"
D017146,5,"node_1,node_2,node_5,node_7,node_8"
D017147,4,"node_1,node_5,node_7,node_8"
D017148,3,"node_1,node_5,node_8"
D017149,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017150,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D017151,3,"node_2,node_6,node_7"
D017152,3,"node_2,node_6,node_7"
D017153,3,"node_2,node_6,node_7"
D017154,3,"node_1,node_6,node_8"
D017155,3,"node_1,node_6,node_8"
D017156,3,"node_1,node_6,node_8"
D017157,3,"node_10,node_5,node_6"
D017158,3,"node_10,node_5,node_6"
D017159,3,"node_10,node_5,node_6"
D017160,3,"node_10,node_5,node_6"
D017162,3,"node_10,node_5,node_6"
D017163,3,"node_10,node_5,node_6"
D017164,3,"node_10,node_5,node_6"
D017165,3,"node_10,node_5,node_6"
D017166,3,"node_10,node_5,node_6"
D017167,3,"node_10,node_5,node_6"
D017168,3,"node_10,node_5,node_6"
D017169,3,"node_1,node_10,node_5"
D017170,3,"node_10,node_5,node_6"
D017171,3,"node_10,node_5,node_6"
D017172,3,"node_10,node_5,node_6"
D017173,3,"node_10,node_5,node_6"
D017174,3,"node_10,node_5,node_6"
D017175,3,"node_10,node_5,node_6"
D017176,3,"node_10,node_5,node_6"
D017177,3,"node_10,node_5,node_6"
D017178,3,"node_10,node_5,node_6"
D017179,3,"node_10,node_5,node_6"
D017180,5,"node_1,node_10,node_2,node_5,node_8"
D017181,3,"node_10,node_5,node_6"
D017182,3,"node_10,node_5,node_6"
D017183,3,"node_10,node_5,node_6"
D017184,3,"node_10,node_5,node_6"
D017185,3,"node_10,node_5,node_6"
D017186,3,"node_1,node_6,node_8"
D017187,3,"node_10,node_5,node_6"
D017188,3,"node_1,node_10,node_5"
D017189,3,"node_1,node_10,node_5"
D017190,3,"node_1,node_10,node_5"
D017191,3,"node_1,node_10,node_5"
D017192,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D017193,5,"node_1,node_10,node_2,node_5,node_8"
D017194,3,"node_1,node_10,node_5"
D017195,3,"node_1,node_5,node_8"
D017196,3,"node_1,node_10,node_5"
D017201,3,"node_1,node_6,node_8"
D017202,4,"node_1,node_10,node_5,node_7"
D017203,5,"node_10,node_2,node_5,node_7,node_8"
D017204,5,"node_1,node_10,node_5,node_6,node_8"
D017205,3,"node_1,node_10,node_5"
D017206,3,"node_1,node_10,node_5"
D017207,3,"node_10,node_5,node_6"
D017208,3,"node_10,node_5,node_6"
D017209,3,"node_1,node_10,node_8"
D017210,3,"node_10,node_5,node_6"
D017211,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D017213,3,"node_1,node_5,node_8"
D017214,5,"node_1,node_2,node_5,node_6,node_8"
D017215,3,"node_1,node_5,node_8"
D017216,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017217,3,"node_1,node_5,node_8"
D017218,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D017219,3,"node_1,node_10,node_7"
D017220,4,"node_2,node_5,node_6,node_8"
D017221,3,"node_10,node_5,node_6"
D017222,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017225,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017227,3,"node_1,node_10,node_5"
D017228,3,"node_2,node_6,node_7"
D017229,3,"node_1,node_10,node_5"
D017231,4,"node_2,node_5,node_6,node_7"
D017232,3,"node_2,node_6,node_7"
D017233,3,"node_1,node_10,node_5"
D017234,3,"node_1,node_10,node_5"
D017236,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D017237,5,"node_1,node_10,node_5,node_6,node_8"
D017238,3,"node_1,node_5,node_8"
D017239,3,"node_10,node_2,node_8"
D017240,5,"node_1,node_10,node_5,node_6,node_8"
D017241,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017242,3,"node_2,node_6,node_7"
D017243,5,"node_1,node_10,node_5,node_6,node_8"
D017244,4,"node_2,node_5,node_6,node_7"
D017245,4,"node_2,node_5,node_7,node_8"
D017246,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D017247,3,"node_1,node_5,node_8"
D017248,4,"node_1,node_2,node_6,node_8"
D017250,3,"node_1,node_10,node_5"
D017252,4,"node_10,node_2,node_6,node_7"
D017253,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017254,5,"node_1,node_10,node_2,node_5,node_8"
D017255,5,"node_1,node_10,node_2,node_6,node_8"
D017256,4,"node_10,node_2,node_5,node_8"
D017257,3,"node_1,node_2,node_8"
D017258,3,"node_2,node_6,node_7"
D017259,4,"node_1,node_2,node_7,node_8"
D017260,4,"node_10,node_2,node_6,node_7"
D017261,5,"node_10,node_2,node_6,node_7,node_8"
D017262,4,"node_10,node_2,node_6,node_7"
D017263,5,"node_2,node_5,node_6,node_7,node_8"
D017265,4,"node_1,node_2,node_5,node_8"
D017266,4,"node_1,node_10,node_5,node_8"
D017267,3,"node_1,node_10,node_5"
D017268,3,"node_1,node_10,node_5"
D017269,3,"node_1,node_10,node_5"
D017270,4,"node_10,node_2,node_6,node_7"
D017271,5,"node_1,node_10,node_6,node_7,node_8"
D017272,5,"node_10,node_2,node_5,node_7,node_8"
D017273,4,"node_2,node_5,node_6,node_7"
D017274,4,"node_2,node_5,node_6,node_7"
D017275,3,"node_10,node_2,node_8"
D017276,3,"node_1,node_2,node_8"
D017277,5,"node_1,node_10,node_5,node_7,node_8"
D017278,5,"node_1,node_2,node_5,node_6,node_8"
D017279,5,"node_1,node_2,node_6,node_7,node_8"
D017280,3,"node_1,node_2,node_8"
D017281,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D017282,3,"node_1,node_10,node_5"
D017283,5,"node_10,node_2,node_5,node_7,node_8"
D017285,5,"node_1,node_10,node_5,node_6,node_8"
D017286,3,"node_1,node_6,node_8"
D017287,4,"node_1,node_10,node_6,node_7"
D017288,4,"node_1,node_10,node_2,node_8"
D017289,3,"node_1,node_10,node_6"
D017290,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017291,3,"node_2,node_7,node_8"
D017292,3,"node_1,node_2,node_8"
D017293,5,"node_10,node_2,node_6,node_7,node_8"
D017294,4,"node_1,node_10,node_2,node_8"
D017298,3,"node_2,node_5,node_8"
D017299,4,"node_1,node_2,node_6,node_7"
D017300,3,"node_10,node_2,node_8"
D017301,3,"node_2,node_5,node_7"
D017302,3,"node_2,node_6,node_7"
D017304,3,"node_2,node_6,node_7"
D017305,3,"node_2,node_6,node_7"
D017306,3,"node_2,node_6,node_7"
D017307,4,"node_10,node_2,node_5,node_8"
D017308,3,"node_1,node_2,node_8"
D017310,3,"node_2,node_6,node_7"
D017311,3,"node_10,node_2,node_8"
D017312,3,"node_10,node_2,node_8"
D017313,5,"node_1,node_10,node_2,node_6,node_8"
D017314,3,"node_2,node_6,node_7"
D017315,3,"node_10,node_2,node_8"
D017316,3,"node_10,node_2,node_8"
D017317,3,"node_2,node_6,node_7"
D017318,4,"node_2,node_5,node_6,node_7"
D017319,3,"node_2,node_6,node_7"
D017320,3,"node_2,node_6,node_7"
D017321,5,"node_1,node_2,node_5,node_7,node_8"
D017322,5,"node_1,node_2,node_5,node_7,node_8"
D017323,5,"node_1,node_10,node_2,node_6,node_8"
D017324,5,"node_1,node_10,node_2,node_6,node_8"
D017325,3,"node_10,node_2,node_6"
D017326,5,"node_1,node_2,node_5,node_7,node_8"
D017327,5,"node_1,node_2,node_5,node_7,node_8"
D017328,5,"node_2,node_5,node_6,node_7,node_8"
D017329,4,"node_2,node_5,node_6,node_7"
D017330,4,"node_10,node_2,node_7,node_8"
D017332,3,"node_10,node_2,node_8"
D017334,4,"node_2,node_6,node_7,node_8"
D017335,3,"node_10,node_2,node_8"
D017336,5,"node_1,node_10,node_2,node_6,node_8"
D017337,4,"node_2,node_5,node_6,node_7"
D017338,5,"node_1,node_2,node_5,node_6,node_8"
D017341,4,"node_10,node_2,node_5,node_8"
D017343,3,"node_1,node_5,node_8"
D017344,3,"node_1,node_5,node_8"
D017346,4,"node_2,node_5,node_6,node_7"
D017347,4,"node_10,node_2,node_6,node_7"
D017348,4,"node_1,node_10,node_6,node_8"
D017349,3,"node_2,node_5,node_7"
D017350,3,"node_2,node_5,node_7"
D017351,3,"node_2,node_5,node_7"
D017352,3,"node_1,node_6,node_8"
D017353,4,"node_1,node_5,node_7,node_8"
D017354,3,"node_1,node_5,node_8"
D017355,4,"node_10,node_2,node_6,node_7"
D017356,3,"node_1,node_10,node_8"
D017357,3,"node_1,node_10,node_8"
D017358,5,"node_1,node_2,node_6,node_7,node_8"
D017359,3,"node_1,node_7,node_8"
D017360,3,"node_1,node_10,node_6"
D017361,3,"node_2,node_6,node_7"
D017362,3,"node_2,node_6,node_7"
D017364,3,"node_2,node_5,node_7"
D017365,5,"node_1,node_2,node_5,node_6,node_8"
D017366,3,"node_2,node_6,node_7"
D017367,3,"node_2,node_6,node_7"
D017368,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D017370,3,"node_2,node_6,node_7"
D017371,5,"node_1,node_10,node_2,node_6,node_8"
D017373,3,"node_2,node_6,node_7"
D017374,3,"node_10,node_2,node_8"
D017376,3,"node_2,node_6,node_7"
D017377,3,"node_10,node_6,node_7"
D017378,3,"node_10,node_2,node_8"
D017379,5,"node_1,node_10,node_2,node_5,node_8"
D017380,5,"node_1,node_10,node_2,node_5,node_8"
D017381,3,"node_1,node_7,node_8"
D017382,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D017384,4,"node_1,node_5,node_7,node_8"
D017385,4,"node_1,node_5,node_7,node_8"
D017386,4,"node_1,node_5,node_7,node_8"
D017387,4,"node_1,node_5,node_7,node_8"
D017388,3,"node_1,node_2,node_8"
D017391,5,"node_1,node_10,node_2,node_5,node_8"
D017392,4,"node_10,node_2,node_6,node_8"
D017393,4,"node_1,node_2,node_7,node_8"
D017394,3,"node_2,node_6,node_7"
D017395,3,"node_2,node_6,node_7"
D017396,3,"node_2,node_6,node_7"
D017397,3,"node_1,node_2,node_5"
D017398,4,"node_1,node_2,node_7,node_8"
D017400,3,"node_10,node_2,node_7"
D017401,3,"node_10,node_2,node_7"
D017402,3,"node_10,node_2,node_8"
D017403,5,"node_1,node_2,node_5,node_6,node_8"
D017404,5,"node_1,node_2,node_5,node_6,node_8"
D017405,3,"node_2,node_6,node_7"
D017406,3,"node_1,node_5,node_8"
D017407,4,"node_5,node_6,node_7,node_8"
D017408,3,"node_5,node_7,node_8"
D017409,3,"node_10,node_2,node_8"
D017410,3,"node_5,node_7,node_8"
D017411,3,"node_2,node_6,node_7"
D017412,3,"node_2,node_6,node_7"
D017413,3,"node_2,node_6,node_7"
D017414,3,"node_2,node_6,node_7"
D017415,3,"node_2,node_6,node_7"
D017418,4,"node_10,node_2,node_5,node_7"
D017419,3,"node_2,node_6,node_7"
D017421,3,"node_1,node_5,node_8"
D017422,3,"node_1,node_5,node_8"
D017423,3,"node_1,node_5,node_8"
D017426,3,"node_10,node_2,node_5"
D017427,3,"node_10,node_2,node_5"
D017428,3,"node_10,node_2,node_5"
D017429,3,"node_10,node_2,node_5"
D017430,5,"node_10,node_2,node_5,node_6,node_7"
D017431,3,"node_1,node_5,node_8"
D017432,3,"node_1,node_5,node_8"
D017433,3,"node_1,node_7,node_8"
D017434,3,"node_1,node_7,node_8"
D017436,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D017437,3,"node_1,node_2,node_8"
D017438,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D017439,4,"node_1,node_2,node_7,node_8"
D017440,3,"node_1,node_10,node_8"
D017441,4,"node_1,node_2,node_5,node_8"
D017442,3,"node_2,node_6,node_7"
D017443,3,"node_1,node_2,node_8"
D017444,3,"node_1,node_2,node_8"
D017445,3,"node_1,node_2,node_8"
D017446,4,"node_10,node_2,node_7,node_8"
D017447,3,"node_2,node_6,node_7"
D017448,3,"node_2,node_6,node_7"
D017449,3,"node_1,node_2,node_8"
D017450,3,"node_2,node_6,node_7"
D017451,3,"node_2,node_6,node_7"
D017452,3,"node_2,node_6,node_7"
D017453,3,"node_1,node_2,node_8"
D017454,3,"node_1,node_2,node_8"
D017455,3,"node_2,node_6,node_7"
D017456,3,"node_2,node_6,node_7"
D017457,3,"node_2,node_6,node_7"
D017459,3,"node_2,node_6,node_7"
D017461,4,"node_2,node_5,node_6,node_7"
D017463,3,"node_2,node_6,node_7"
D017464,3,"node_2,node_6,node_7"
D017465,3,"node_2,node_6,node_7"
D017466,3,"node_2,node_6,node_7"
D017467,3,"node_2,node_6,node_7"
D017468,3,"node_2,node_6,node_7"
D017469,3,"node_2,node_6,node_7"
D017470,3,"node_2,node_6,node_7"
D017471,3,"node_2,node_6,node_7"
D017472,3,"node_2,node_6,node_7"
D017473,3,"node_2,node_6,node_7"
D017474,3,"node_2,node_6,node_7"
D017475,3,"node_2,node_6,node_7"
D017476,3,"node_2,node_6,node_7"
D017478,3,"node_2,node_6,node_7"
D017479,4,"node_2,node_5,node_6,node_7"
D017480,3,"node_2,node_6,node_7"
D017481,3,"node_2,node_6,node_7"
D017482,3,"node_2,node_6,node_7"
D017483,3,"node_2,node_6,node_7"
D017484,3,"node_1,node_2,node_8"
D017485,5,"node_10,node_2,node_6,node_7,node_8"
D017486,3,"node_1,node_2,node_8"
D017487,3,"node_2,node_6,node_7"
D017488,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D017489,4,"node_2,node_5,node_6,node_7"
D017490,6,"node_1,node_10,node_2,node_5,node_6,node_8"
