fragment_1,fragment_2,overlap_size,node_1,node_2,same_node
top_category_F,branch_code_C09,3,node_6,node_9,False
top_category_F,branch_code_C10,92,node_6,node_10,False
top_category_F,branch_code_C11,1,node_6,node_1,False
top_category_F,branch_code_C12,9,node_6,node_2,False
top_category_F,branch_code_C14,3,node_6,node_3,False
top_category_F,branch_code_C16,3,node_6,node_5,False
top_category_F,branch_code_C17,1,node_6,node_6,True
top_category_F,branch_code_C18,4,node_6,node_7,False
top_category_F,branch_code_C20,1,node_6,node_9,False
top_category_F,branch_code_C23,94,node_6,node_2,False
top_category_F,branch_code_C24,3,node_6,node_3,False
top_category_F,branch_code_C25,34,node_6,node_4,False
top_category_F,branch_code_C26,1,node_6,node_5,False
top_category_F,branch_code_E01,14,node_6,node_2,False
top_category_F,branch_code_E02,29,node_6,node_3,False
top_category_F,branch_code_E04,1,node_6,node_5,False
top_category_F,branch_code_E05,12,node_6,node_6,True
top_category_F,branch_code_F01,573,node_6,node_9,False
top_category_F,branch_code_F02,350,node_6,node_10,False
top_category_F,branch_code_F03,235,node_6,node_1,False
top_category_F,branch_code_F04,216,node_6,node_2,False
top_category_F,branch_code_G02,1,node_6,node_4,False
top_category_F,branch_code_G04,2,node_6,node_6,True
top_category_F,branch_code_G07,41,node_6,node_9,False
top_category_F,branch_code_G08,10,node_6,node_10,False
top_category_F,branch_code_G10,3,node_6,node_2,False
top_category_F,branch_code_G11,79,node_6,node_3,False
top_category_F,branch_code_G13,2,node_6,node_5,False
top_category_F,branch_code_G14,16,node_6,node_6,True
top_category_F,branch_code_G16,3,node_6,node_8,False
top_category_F,branch_code_G17,1,node_6,node_9,False
top_category_F,branch_code_H01,10,node_6,node_10,False
top_category_F,branch_code_H02,17,node_6,node_1,False
top_category_F,branch_code_I01,86,node_6,node_2,False
top_category_F,branch_code_I02,5,node_6,node_3,False
top_category_F,branch_code_I03,5,node_6,node_4,False
top_category_F,branch_code_J01,3,node_6,node_5,False
top_category_F,branch_code_K01,16,node_6,node_8,False
top_category_F,branch_code_L01,20,node_6,node_9,False
top_category_F,branch_code_M01,16,node_6,node_10,False
top_category_F,branch_code_N01,16,node_6,node_1,False
top_category_F,branch_code_N02,14,node_6,node_2,False
top_category_F,branch_code_N03,19,node_6,node_3,False
top_category_F,branch_code_N04,13,node_6,node_4,False
top_category_F,branch_code_N05,30,node_6,node_5,False
top_category_F,branch_code_N06,13,node_6,node_6,True
top_category_F,subbranch_code_C01.207,1,node_6,node_10,False
top_category_F,subbranch_code_C01.221,1,node_6,node_2,False
top_category_F,subbranch_code_C01.778,1,node_6,node_2,False
top_category_F,subbranch_code_C01.925,1,node_6,node_10,False
top_category_F,subbranch_code_C05.360,1,node_6,node_5,False
top_category_F,subbranch_code_C05.550,3,node_6,node_8,False
top_category_F,subbranch_code_C05.651,2,node_6,node_9,False
top_category_F,subbranch_code_C06.405,1,node_6,node_7,False
top_category_F,subbranch_code_C07.465,1,node_6,node_4,False
top_category_F,subbranch_code_C07.793,2,node_6,node_8,False
top_category_F,subbranch_code_C09.218,3,node_6,node_7,False
top_category_F,subbranch_code_C10.228,23,node_6,node_5,False
top_category_F,subbranch_code_C10.281,2,node_6,node_6,True
top_category_F,subbranch_code_C10.574,8,node_6,node_2,False
top_category_F,subbranch_code_C10.597,47,node_6,node_4,False
top_category_F,subbranch_code_C10.668,2,node_6,node_5,False
top_category_F,subbranch_code_C10.720,3,node_6,node_6,True
top_category_F,subbranch_code_C10.803,1,node_6,node_7,False
top_category_F,subbranch_code_C10.886,23,node_6,node_8,False
top_category_F,subbranch_code_C11.300,1,node_6,node_10,False
top_category_F,subbranch_code_C12.050,6,node_6,node_8,False
top_category_F,subbranch_code_C12.100,5,node_6,node_9,False
top_category_F,subbranch_code_C12.200,6,node_6,node_10,False
top_category_F,subbranch_code_C12.950,3,node_6,node_5,False
top_category_F,subbranch_code_C14.907,3,node_6,node_1,False
top_category_F,subbranch_code_C16.320,2,node_6,node_8,False
top_category_F,subbranch_code_C16.614,1,node_6,node_9,False
top_category_F,subbranch_code_C17.800,1,node_6,node_2,False
top_category_F,subbranch_code_C18.452,4,node_6,node_4,False
top_category_F,subbranch_code_C18.654,1,node_6,node_5,False
top_category_F,subbranch_code_C20.673,1,node_6,node_5,False
top_category_F,subbranch_code_C23.550,7,node_6,node_2,False
top_category_F,subbranch_code_C23.888,91,node_6,node_3,False
top_category_F,subbranch_code_C24.580,2,node_6,node_3,False
top_category_F,subbranch_code_C24.900,1,node_6,node_6,True
top_category_F,subbranch_code_C25.100,1,node_6,node_8,False
top_category_F,subbranch_code_C25.723,5,node_6,node_9,False
top_category_F,subbranch_code_C25.775,33,node_6,node_10,False
top_category_F,subbranch_code_C26.780,1,node_6,node_9,False
top_category_F,subbranch_code_E01.370,13,node_6,node_10,False
top_category_F,subbranch_code_E01.789,1,node_6,node_5,False
top_category_F,subbranch_code_E02.085,1,node_6,node_3,False
top_category_F,subbranch_code_E02.190,18,node_6,node_4,False
top_category_F,subbranch_code_E02.319,1,node_6,node_1,False
top_category_F,subbranch_code_E02.331,1,node_6,node_2,False
top_category_F,subbranch_code_E02.421,1,node_6,node_5,False
top_category_F,subbranch_code_E02.760,9,node_6,node_3,False
top_category_F,subbranch_code_E02.774,1,node_6,node_6,True
top_category_F,subbranch_code_E02.779,3,node_6,node_7,False
top_category_F,subbranch_code_E02.831,7,node_6,node_5,False
top_category_F,subbranch_code_E02.875,1,node_6,node_9,False
top_category_F,subbranch_code_E04.525,1,node_6,node_3,False
top_category_F,subbranch_code_E05.318,3,node_6,node_10,False
top_category_F,subbranch_code_E05.599,2,node_6,node_3,False
top_category_F,subbranch_code_E05.723,1,node_6,node_8,False
top_category_F,subbranch_code_E05.796,6,node_6,node_1,False
top_category_F,subbranch_code_F01,1,node_6,node_8,False
top_category_F,subbranch_code_F01.058,10,node_6,node_9,False
top_category_F,subbranch_code_F01.100,27,node_6,node_10,False
top_category_F,subbranch_code_F01.145,285,node_6,node_1,False
top_category_F,subbranch_code_F01.318,2,node_6,node_2,False
top_category_F,subbranch_code_F01.393,22,node_6,node_3,False
top_category_F,subbranch_code_F01.470,45,node_6,node_4,False
top_category_F,subbranch_code_F01.490,2,node_6,node_5,False
top_category_F,subbranch_code_F01.510,1,node_6,node_6,True
top_category_F,subbranch_code_F01.525,6,node_6,node_7,False
top_category_F,subbranch_code_F01.590,1,node_6,node_8,False
top_category_F,subbranch_code_F01.658,19,node_6,node_9,False
top_category_F,subbranch_code_F01.700,35,node_6,node_10,False
top_category_F,subbranch_code_F01.752,54,node_6,node_1,False
top_category_F,subbranch_code_F01.829,117,node_6,node_2,False
top_category_F,subbranch_code_F01.872,1,node_6,node_3,False
top_category_F,subbranch_code_F01.914,1,node_6,node_4,False
top_category_F,subbranch_code_F02,1,node_6,node_5,False
top_category_F,subbranch_code_F02.410,1,node_6,node_6,True
top_category_F,subbranch_code_F02.418,1,node_6,node_7,False
top_category_F,subbranch_code_F02.463,174,node_6,node_8,False
top_category_F,subbranch_code_F02.550,2,node_6,node_9,False
top_category_F,subbranch_code_F02.600,1,node_6,node_10,False
top_category_F,subbranch_code_F02.647,1,node_6,node_1,False
top_category_F,subbranch_code_F02.694,3,node_6,node_2,False
top_category_F,subbranch_code_F02.739,29,node_6,node_3,False
top_category_F,subbranch_code_F02.784,42,node_6,node_4,False
top_category_F,subbranch_code_F02.808,5,node_6,node_5,False
top_category_F,subbranch_code_F02.830,98,node_6,node_6,True
top_category_F,subbranch_code_F02.880,3,node_6,node_7,False
top_category_F,subbranch_code_F02.940,1,node_6,node_8,False
top_category_F,subbranch_code_F02.970,3,node_6,node_9,False
top_category_F,subbranch_code_F02.985,1,node_6,node_10,False
top_category_F,subbranch_code_F03,1,node_6,node_1,False
top_category_F,subbranch_code_F03.080,16,node_6,node_2,False
top_category_F,subbranch_code_F03.250,5,node_6,node_3,False
top_category_F,subbranch_code_F03.300,2,node_6,node_4,False
top_category_F,subbranch_code_F03.388,5,node_6,node_5,False
top_category_F,subbranch_code_F03.400,14,node_6,node_6,True
top_category_F,subbranch_code_F03.600,12,node_6,node_7,False
top_category_F,subbranch_code_F03.608,1,node_6,node_8,False
top_category_F,subbranch_code_F03.615,32,node_6,node_9,False
top_category_F,subbranch_code_F03.625,32,node_6,node_10,False
top_category_F,subbranch_code_F03.650,1,node_6,node_1,False
top_category_F,subbranch_code_F03.657,8,node_6,node_2,False
top_category_F,subbranch_code_F03.675,12,node_6,node_3,False
top_category_F,subbranch_code_F03.700,15,node_6,node_4,False
top_category_F,subbranch_code_F03.835,8,node_6,node_5,False
top_category_F,subbranch_code_F03.870,23,node_6,node_6,True
top_category_F,subbranch_code_F03.875,10,node_6,node_7,False
top_category_F,subbranch_code_F03.900,34,node_6,node_8,False
top_category_F,subbranch_code_F03.950,12,node_6,node_9,False
top_category_F,subbranch_code_F04,1,node_6,node_10,False
top_category_F,subbranch_code_F04.047,1,node_6,node_1,False
top_category_F,subbranch_code_F04.096,70,node_6,node_2,False
top_category_F,subbranch_code_F04.408,12,node_6,node_3,False
top_category_F,subbranch_code_F04.513,2,node_6,node_4,False
top_category_F,subbranch_code_F04.570,8,node_6,node_5,False
top_category_F,subbranch_code_F04.628,1,node_6,node_6,True
top_category_F,subbranch_code_F04.669,10,node_6,node_7,False
top_category_F,subbranch_code_F04.711,37,node_6,node_8,False
top_category_F,subbranch_code_F04.754,78,node_6,node_9,False
top_category_F,subbranch_code_F04.824,1,node_6,node_10,False
top_category_F,subbranch_code_G02.111,1,node_6,node_10,False
top_category_F,subbranch_code_G04.198,1,node_6,node_10,False
top_category_F,subbranch_code_G04.835,1,node_6,node_9,False
top_category_F,subbranch_code_G07.180,1,node_6,node_2,False
top_category_F,subbranch_code_G07.203,12,node_6,node_4,False
top_category_F,subbranch_code_G07.265,1,node_6,node_6,True
top_category_F,subbranch_code_G07.345,3,node_6,node_9,False
top_category_F,subbranch_code_G07.410,1,node_6,node_10,False
top_category_F,subbranch_code_G07.568,4,node_6,node_4,False
top_category_F,subbranch_code_G07.850,1,node_6,node_1,False
top_category_F,subbranch_code_G07.888,18,node_6,node_2,False
top_category_F,subbranch_code_G08.686,10,node_6,node_5,False
top_category_F,subbranch_code_G10.261,3,node_6,node_2,False
top_category_F,subbranch_code_G11.427,10,node_6,node_5,False
top_category_F,subbranch_code_G11.561,72,node_6,node_6,True
top_category_F,subbranch_code_G13.750,2,node_6,node_5,False
top_category_F,subbranch_code_G14.040,1,node_6,node_9,False
top_category_F,subbranch_code_G14.360,1,node_6,node_5,False
top_category_F,subbranch_code_G14.370,1,node_6,node_6,True
top_category_F,subbranch_code_G14.700,1,node_6,node_1,False
top_category_F,subbranch_code_G14.930,1,node_6,node_3,False
top_category_F,subbranch_code_G14.935,7,node_6,node_4,False
top_category_F,subbranch_code_G14.940,3,node_6,node_5,False
top_category_F,subbranch_code_G14.950,1,node_6,node_6,True
top_category_F,subbranch_code_G16.049,1,node_6,node_1,False
top_category_F,subbranch_code_G16.500,1,node_6,node_7,False
top_category_F,subbranch_code_G16.559,1,node_6,node_1,False
top_category_F,subbranch_code_G17.680,1,node_6,node_10,False
top_category_F,subbranch_code_H01.158,7,node_6,node_6,True
top_category_F,subbranch_code_H01.770,3,node_6,node_5,False
top_category_F,subbranch_code_H02.403,14,node_6,node_7,False
top_category_F,subbranch_code_H02.628,1,node_6,node_4,False
top_category_F,subbranch_code_H02.720,2,node_6,node_7,False
top_category_F,subbranch_code_H02.790,1,node_6,node_9,False
top_category_F,subbranch_code_I01,1,node_6,node_3,False
top_category_F,subbranch_code_I01.076,3,node_6,node_4,False
top_category_F,subbranch_code_I01.198,5,node_6,node_5,False
top_category_F,subbranch_code_I01.240,12,node_6,node_6,True
top_category_F,subbranch_code_I01.738,1,node_6,node_5,False
top_category_F,subbranch_code_I01.800,1,node_6,node_8,False
top_category_F,subbranch_code_I01.880,76,node_6,node_9,False
top_category_F,subbranch_code_I02.158,1,node_6,node_3,False
top_category_F,subbranch_code_I02.233,1,node_6,node_5,False
top_category_F,subbranch_code_I02.903,4,node_6,node_9,False
top_category_F,subbranch_code_I03.125,2,node_6,node_3,False
top_category_F,subbranch_code_I03.350,1,node_6,node_5,False
top_category_F,subbranch_code_I03.743,1,node_6,node_2,False
top_category_F,subbranch_code_I03.883,1,node_6,node_5,False
top_category_F,subbranch_code_J01.219,1,node_6,node_1,False
top_category_F,subbranch_code_J01.293,2,node_6,node_3,False
top_category_F,subbranch_code_J01.897,1,node_6,node_2,False
top_category_F,subbranch_code_K01.517,1,node_6,node_1,False
top_category_F,subbranch_code_K01.752,13,node_6,node_5,False
top_category_F,subbranch_code_K01.844,2,node_6,node_6,True
top_category_F,subbranch_code_L01.143,11,node_6,node_1,False
top_category_F,subbranch_code_L01.296,1,node_6,node_4,False
top_category_F,subbranch_code_L01.399,1,node_6,node_7,False
top_category_F,subbranch_code_L01.462,3,node_6,node_8,False
top_category_F,subbranch_code_L01.559,4,node_6,node_2,False
top_category_F,subbranch_code_L01.737,1,node_6,node_5,False
top_category_F,subbranch_code_M01.055,1,node_6,node_9,False
top_category_F,subbranch_code_M01.102,2,node_6,node_7,False
top_category_F,subbranch_code_M01.264,1,node_6,node_3,False
top_category_F,subbranch_code_M01.620,7,node_6,node_7,False
top_category_F,subbranch_code_M01.643,1,node_6,node_8,False
top_category_F,subbranch_code_M01.781,1,node_6,node_6,True
top_category_F,subbranch_code_M01.785,1,node_6,node_7,False
top_category_F,subbranch_code_M01.816,1,node_6,node_9,False
top_category_F,subbranch_code_M01.848,1,node_6,node_10,False
top_category_F,subbranch_code_N01.224,14,node_6,node_5,False
top_category_F,subbranch_code_N01.400,1,node_6,node_6,True
top_category_F,subbranch_code_N01.824,12,node_6,node_8,False
top_category_F,subbranch_code_N02.421,14,node_6,node_5,False
top_category_F,subbranch_code_N03.055,3,node_6,node_10,False
top_category_F,subbranch_code_N03.219,1,node_6,node_2,False
top_category_F,subbranch_code_N03.540,1,node_6,node_4,False
top_category_F,subbranch_code_N03.706,14,node_6,node_6,True
top_category_F,subbranch_code_N04.452,8,node_6,node_2,False
top_category_F,subbranch_code_N04.590,3,node_6,node_3,False
top_category_F,subbranch_code_N04.761,3,node_6,node_4,False
top_category_F,subbranch_code_N05.300,23,node_6,node_8,False
top_category_F,subbranch_code_N05.350,1,node_6,node_9,False
top_category_F,subbranch_code_N05.700,1,node_6,node_2,False
top_category_F,subbranch_code_N05.715,7,node_6,node_3,False
top_category_F,subbranch_code_N06.850,13,node_6,node_6,True
top_category_G,branch_code_A10,1,node_7,node_6,False
top_category_G,branch_code_A11,75,node_7,node_7,True
top_category_G,branch_code_A12,9,node_7,node_8,False
top_category_G,branch_code_A16,1,node_7,node_2,False
top_category_G,branch_code_A18,5,node_7,node_4,False
top_category_G,branch_code_A19,2,node_7,node_5,False
top_category_G,branch_code_A20,4,node_7,node_6,False
top_category_G,branch_code_B01,7,node_7,node_8,False
top_category_G,branch_code_B04,1,node_7,node_1,False
top_category_G,branch_code_B05,14,node_7,node_2,False
top_category_G,branch_code_C04,5,node_7,node_4,False
top_category_G,branch_code_C05,9,node_7,node_5,False
top_category_G,branch_code_C07,7,node_7,node_7,True
top_category_G,branch_code_C08,1,node_7,node_8,False
top_category_G,branch_code_C09,2,node_7,node_9,False
top_category_G,branch_code_C10,6,node_7,node_10,False
top_category_G,branch_code_C11,3,node_7,node_1,False
top_category_G,branch_code_C12,5,node_7,node_2,False
top_category_G,branch_code_C14,1,node_7,node_3,False
top_category_G,branch_code_C15,1,node_7,node_4,False
top_category_G,branch_code_C16,1,node_7,node_5,False
top_category_G,branch_code_C17,1,node_7,node_6,False
top_category_G,branch_code_C18,2,node_7,node_7,True
top_category_G,branch_code_C19,1,node_7,node_8,False
top_category_G,branch_code_C23,99,node_7,node_2,False
top_category_G,branch_code_C25,4,node_7,node_4,False
top_category_G,branch_code_C26,15,node_7,node_5,False
top_category_G,branch_code_D01,7,node_7,node_6,False
top_category_G,branch_code_D02,1,node_7,node_7,True
top_category_G,branch_code_D03,1,node_7,node_8,False
top_category_G,branch_code_D05,4,node_7,node_10,False
top_category_G,branch_code_D09,10,node_7,node_3,False
top_category_G,branch_code_D10,11,node_7,node_4,False
top_category_G,branch_code_D12,33,node_7,node_5,False
top_category_G,branch_code_D13,31,node_7,node_6,False
top_category_G,branch_code_D20,15,node_7,node_7,True
top_category_G,branch_code_D23,4,node_7,node_8,False
top_category_G,branch_code_D26,1,node_7,node_10,False
top_category_G,branch_code_D27,14,node_7,node_1,False
top_category_G,branch_code_E01,125,node_7,node_2,False
top_category_G,branch_code_E02,34,node_7,node_3,False
top_category_G,branch_code_E04,2,node_7,node_5,False
top_category_G,branch_code_E05,120,node_7,node_6,False
top_category_G,branch_code_E06,1,node_7,node_7,True
top_category_G,branch_code_E07,1,node_7,node_8,False
top_category_G,branch_code_F01,37,node_7,node_9,False
top_category_G,branch_code_F02,95,node_7,node_10,False
top_category_G,branch_code_F04,3,node_7,node_2,False
top_category_G,branch_code_G01,227,node_7,node_3,False
top_category_G,branch_code_G02,395,node_7,node_4,False
top_category_G,branch_code_G03,185,node_7,node_5,False
top_category_G,branch_code_G04,197,node_7,node_6,False
top_category_G,branch_code_G05,582,node_7,node_7,True
top_category_G,branch_code_G06,76,node_7,node_8,False
top_category_G,branch_code_G07,546,node_7,node_9,False
top_category_G,branch_code_G08,166,node_7,node_10,False
top_category_G,branch_code_G09,168,node_7,node_1,False
top_category_G,branch_code_G10,47,node_7,node_2,False
top_category_G,branch_code_G11,237,node_7,node_3,False
top_category_G,branch_code_G12,122,node_7,node_4,False
top_category_G,branch_code_G13,13,node_7,node_5,False
top_category_G,branch_code_G14,36,node_7,node_6,False
top_category_G,branch_code_G15,36,node_7,node_7,True
top_category_G,branch_code_G16,193,node_7,node_8,False
top_category_G,branch_code_G17,71,node_7,node_9,False
top_category_G,branch_code_I01,4,node_7,node_2,False
top_category_G,branch_code_I03,26,node_7,node_4,False
top_category_G,branch_code_J01,6,node_7,node_5,False
top_category_G,branch_code_J02,143,node_7,node_6,False
top_category_G,branch_code_L01,57,node_7,node_9,False
top_category_G,branch_code_N01,5,node_7,node_1,False
top_category_G,branch_code_N02,1,node_7,node_2,False
top_category_G,branch_code_N03,1,node_7,node_3,False
top_category_G,branch_code_N05,19,node_7,node_5,False
top_category_G,branch_code_N06,138,node_7,node_6,False
top_category_G,branch_code_Z01,3,node_7,node_1,False
top_category_G,subbranch_code_A10.165,1,node_7,node_5,False
top_category_G,subbranch_code_A11.284,70,node_7,node_6,False
top_category_G,subbranch_code_A11.870,5,node_7,node_2,False
top_category_G,subbranch_code_A12.200,2,node_7,node_7,True
top_category_G,subbranch_code_A12.790,8,node_7,node_3,False
top_category_G,subbranch_code_A12.895,1,node_7,node_4,False
top_category_G,subbranch_code_A16.690,1,node_7,node_2,False
top_category_G,subbranch_code_A18.005,1,node_7,node_6,False
top_category_G,subbranch_code_A18.024,4,node_7,node_7,True
top_category_G,subbranch_code_A19.311,2,node_7,node_3,False
top_category_G,subbranch_code_A20.593,2,node_7,node_3,False
top_category_G,subbranch_code_A20.812,2,node_7,node_4,False
top_category_G,subbranch_code_B01.050,4,node_7,node_8,False
top_category_G,subbranch_code_B01.650,3,node_7,node_9,False
top_category_G,subbranch_code_B04.613,1,node_7,node_8,False
top_category_G,subbranch_code_B04.820,1,node_7,node_3,False
top_category_G,subbranch_code_B05.080,2,node_7,node_7,True
top_category_G,subbranch_code_B05.200,1,node_7,node_10,False
top_category_G,subbranch_code_B05.500,11,node_7,node_5,False
top_category_G,subbranch_code_B05.775,5,node_7,node_10,False
top_category_G,subbranch_code_C04.557,1,node_7,node_7,True
top_category_G,subbranch_code_C04.682,2,node_7,node_3,False
top_category_G,subbranch_code_C04.697,3,node_7,node_5,False
top_category_G,subbranch_code_C05.116,3,node_7,node_1,False
top_category_G,subbranch_code_C05.360,1,node_7,node_5,False
top_category_G,subbranch_code_C05.500,1,node_7,node_7,True
top_category_G,subbranch_code_C05.550,3,node_7,node_8,False
top_category_G,subbranch_code_C05.651,3,node_7,node_9,False
top_category_G,subbranch_code_C07.320,1,node_7,node_3,False
top_category_G,subbranch_code_C07.465,4,node_7,node_4,False
top_category_G,subbranch_code_C07.793,2,node_7,node_8,False
top_category_G,subbranch_code_C08.381,1,node_7,node_4,False
top_category_G,subbranch_code_C09.218,2,node_7,node_7,True
top_category_G,subbranch_code_C10.292,1,node_7,node_7,True
top_category_G,subbranch_code_C10.597,1,node_7,node_4,False
top_category_G,subbranch_code_C10.668,3,node_7,node_5,False
top_category_G,subbranch_code_C10.900,2,node_7,node_9,False
top_category_G,subbranch_code_C11.300,1,node_7,node_10,False
top_category_G,subbranch_code_C11.640,1,node_7,node_8,False
top_category_G,subbranch_code_C11.768,1,node_7,node_2,False
top_category_G,subbranch_code_C12.050,5,node_7,node_8,False
top_category_G,subbranch_code_C12.100,2,node_7,node_9,False
top_category_G,subbranch_code_C14.280,1,node_7,node_9,False
top_category_G,subbranch_code_C15.378,1,node_7,node_3,False
top_category_G,subbranch_code_C16.131,1,node_7,node_6,False
top_category_G,subbranch_code_C17.800,1,node_7,node_2,False
top_category_G,subbranch_code_C18.452,1,node_7,node_4,False
top_category_G,subbranch_code_C18.654,1,node_7,node_5,False
top_category_G,subbranch_code_C19.391,1,node_7,node_2,False
top_category_G,subbranch_code_C23.300,4,node_7,node_1,False
top_category_G,subbranch_code_C23.550,50,node_7,node_2,False
top_category_G,subbranch_code_C23.888,48,node_7,node_3,False
top_category_G,subbranch_code_C25.100,4,node_7,node_8,False
top_category_G,subbranch_code_C26.733,15,node_7,node_5,False
top_category_G,subbranch_code_D01.045,4,node_7,node_7,True
top_category_G,subbranch_code_D01.248,5,node_7,node_9,False
top_category_G,subbranch_code_D01.268,2,node_7,node_10,False
top_category_G,subbranch_code_D01.362,2,node_7,node_3,False
top_category_G,subbranch_code_D01.650,4,node_7,node_6,False
top_category_G,subbranch_code_D02.251,1,node_7,node_10,False
top_category_G,subbranch_code_D03.383,1,node_7,node_7,True
top_category_G,subbranch_code_D05.500,1,node_7,node_10,False
top_category_G,subbranch_code_D05.750,3,node_7,node_1,False
top_category_G,subbranch_code_D09.301,7,node_7,node_6,False
top_category_G,subbranch_code_D09.400,1,node_7,node_7,True
top_category_G,subbranch_code_D09.698,5,node_7,node_10,False
top_category_G,subbranch_code_D09.947,3,node_7,node_4,False
top_category_G,subbranch_code_D10.212,11,node_7,node_8,False
top_category_G,subbranch_code_D10.627,6,node_7,node_9,False
top_category_G,subbranch_code_D12.644,9,node_7,node_4,False
top_category_G,subbranch_code_D12.776,28,node_7,node_5,False
top_category_G,subbranch_code_D13.444,30,node_7,node_10,False
top_category_G,subbranch_code_D13.695,1,node_7,node_2,False
top_category_G,subbranch_code_D20.050,1,node_7,node_4,False
top_category_G,subbranch_code_D20.215,10,node_7,node_8,False
top_category_G,subbranch_code_D20.633,1,node_7,node_5,False
top_category_G,subbranch_code_D20.721,3,node_7,node_7,True
top_category_G,subbranch_code_D23.050,1,node_7,node_4,False
top_category_G,subbranch_code_D23.101,2,node_7,node_6,False
top_category_G,subbranch_code_D23.946,1,node_7,node_8,False
top_category_G,subbranch_code_D26.650,1,node_7,node_7,True
top_category_G,subbranch_code_D27.505,4,node_7,node_10,False
top_category_G,subbranch_code_D27.720,10,node_7,node_1,False
top_category_G,subbranch_code_E01.370,123,node_7,node_10,False
top_category_G,subbranch_code_E01.789,2,node_7,node_5,False
top_category_G,subbranch_code_E02.095,1,node_7,node_4,False
top_category_G,subbranch_code_E02.278,1,node_7,node_9,False
top_category_G,subbranch_code_E02.421,1,node_7,node_5,False
top_category_G,subbranch_code_E02.642,19,node_7,node_5,False
top_category_G,subbranch_code_E02.760,5,node_7,node_3,False
top_category_G,subbranch_code_E02.779,5,node_7,node_7,True
top_category_G,subbranch_code_E02.831,5,node_7,node_5,False
top_category_G,subbranch_code_E02.875,5,node_7,node_9,False
top_category_G,subbranch_code_E02.980,1,node_7,node_4,False
top_category_G,subbranch_code_E04.292,1,node_7,node_8,False
top_category_G,subbranch_code_E04.604,1,node_7,node_1,False
top_category_G,subbranch_code_E05.041,15,node_7,node_3,False
top_category_G,subbranch_code_E05.196,14,node_7,node_6,False
top_category_G,subbranch_code_E05.200,30,node_7,node_9,False
top_category_G,subbranch_code_E05.242,12,node_7,node_2,False
top_category_G,subbranch_code_E05.301,2,node_7,node_7,True
top_category_G,subbranch_code_E05.318,22,node_7,node_10,False
top_category_G,subbranch_code_E05.377,1,node_7,node_1,False
top_category_G,subbranch_code_E05.393,8,node_7,node_3,False
top_category_G,subbranch_code_E05.478,2,node_7,node_7,True
top_category_G,subbranch_code_E05.481,1,node_7,node_8,False
top_category_G,subbranch_code_E05.598,1,node_7,node_2,False
top_category_G,subbranch_code_E05.599,3,node_7,node_3,False
top_category_G,subbranch_code_E05.601,1,node_7,node_4,False
top_category_G,subbranch_code_E05.723,1,node_7,node_8,False
top_category_G,subbranch_code_E05.796,2,node_7,node_1,False
top_category_G,subbranch_code_E05.799,2,node_7,node_2,False
top_category_G,subbranch_code_E05.820,10,node_7,node_3,False
top_category_G,subbranch_code_E05.830,1,node_7,node_4,False
top_category_G,subbranch_code_E05.916,1,node_7,node_9,False
top_category_G,subbranch_code_E05.940,4,node_7,node_4,False
top_category_G,subbranch_code_E05.952,2,node_7,node_6,False
top_category_G,subbranch_code_E05.959,1,node_7,node_8,False
top_category_G,subbranch_code_E06.276,1,node_7,node_4,False
top_category_G,subbranch_code_E07.161,1,node_7,node_7,True
top_category_G,subbranch_code_F01.145,30,node_7,node_1,False
top_category_G,subbranch_code_F01.470,1,node_7,node_4,False
top_category_G,subbranch_code_F01.525,3,node_7,node_7,True
top_category_G,subbranch_code_F01.658,1,node_7,node_9,False
top_category_G,subbranch_code_F01.752,1,node_7,node_1,False
top_category_G,subbranch_code_F01.829,1,node_7,node_2,False
top_category_G,subbranch_code_F02.463,27,node_7,node_8,False
top_category_G,subbranch_code_F02.808,1,node_7,node_5,False
top_category_G,subbranch_code_F02.830,69,node_7,node_6,False
top_category_G,subbranch_code_F04.669,2,node_7,node_7,True
top_category_G,subbranch_code_F04.754,1,node_7,node_9,False
top_category_G,subbranch_code_G01,1,node_7,node_1,False
top_category_G,subbranch_code_G01.015,3,node_7,node_2,False
top_category_G,subbranch_code_G01.030,1,node_7,node_3,False
top_category_G,subbranch_code_G01.060,29,node_7,node_4,False
top_category_G,subbranch_code_G01.154,19,node_7,node_5,False
top_category_G,subbranch_code_G01.202,3,node_7,node_6,False
top_category_G,subbranch_code_G01.226,1,node_7,node_7,True
top_category_G,subbranch_code_G01.238,1,node_7,node_8,False
top_category_G,subbranch_code_G01.249,10,node_7,node_9,False
top_category_G,subbranch_code_G01.280,2,node_7,node_10,False
top_category_G,subbranch_code_G01.311,30,node_7,node_1,False
top_category_G,subbranch_code_G01.342,1,node_7,node_2,False
top_category_G,subbranch_code_G01.358,28,node_7,node_3,False
top_category_G,subbranch_code_G01.374,29,node_7,node_4,False
top_category_G,subbranch_code_G01.482,6,node_7,node_5,False
top_category_G,subbranch_code_G01.536,3,node_7,node_6,False
top_category_G,subbranch_code_G01.590,19,node_7,node_7,True
top_category_G,subbranch_code_G01.618,1,node_7,node_8,False
top_category_G,subbranch_code_G01.645,5,node_7,node_9,False
top_category_G,subbranch_code_G01.750,49,node_7,node_10,False
top_category_G,subbranch_code_G01.828,1,node_7,node_1,False
top_category_G,subbranch_code_G01.867,4,node_7,node_2,False
top_category_G,subbranch_code_G01.906,9,node_7,node_3,False
top_category_G,subbranch_code_G01.910,7,node_7,node_4,False
top_category_G,subbranch_code_G02,1,node_7,node_5,False
