descriptor_ui,replication_count,nodes
D047091,2,"node_4,node_5"
D047093,2,"node_4,node_5"
D047108,4,"node_10,node_5,node_7,node_9"
D047109,4,"node_10,node_5,node_7,node_9"
D047128,2,"node_2,node_8"
D047129,2,"node_2,node_8"
D047130,2,"node_2,node_8"
D047131,2,"node_2,node_8"
D047132,2,"node_2,node_8"
D047150,4,"node_1,node_2,node_4,node_5"
D047151,5,"node_10,node_4,node_5,node_7,node_8"
D047168,3,"node_10,node_4,node_7"
D047169,2,"node_4,node_5"
D047188,5,"node_2,node_4,node_7,node_8,node_9"
D047208,4,"node_1,node_2,node_4,node_5"
D047209,4,"node_1,node_2,node_4,node_5"
D047228,3,"node_1,node_10,node_4"
D047229,2,"node_2,node_8"
D047230,2,"node_2,node_8"
D047231,2,"node_2,node_8"
D047232,2,"node_2,node_8"
D047233,2,"node_2,node_8"
D047248,2,"node_4,node_9"
D047250,2,"node_4,node_9"
D047268,4,"node_3,node_5,node_6,node_8"
D047269,2,"node_2,node_8"
D047270,2,"node_2,node_8"
D047271,2,"node_2,node_8"
D047288,2,"node_2,node_8"
D047308,2,"node_2,node_8"
D047309,4,"node_4,node_7,node_8,node_9"
D047310,4,"node_4,node_7,node_8,node_9"
D047311,4,"node_4,node_7,node_8,node_9"
D047328,2,"node_2,node_8"
D047329,2,"node_2,node_8"
D047330,2,"node_2,node_8"
D047331,2,"node_2,node_8"
D047332,2,"node_2,node_8"
D047348,6,"node_1,node_10,node_4,node_7,node_8,node_9"
D047368,3,"node_3,node_5,node_6"
D047369,4,"node_3,node_5,node_6,node_7"
D047388,4,"node_1,node_2,node_4,node_5"
D047389,5,"node_1,node_10,node_2,node_4,node_5"
D047390,4,"node_1,node_2,node_4,node_5"
D047391,5,"node_10,node_3,node_4,node_6,node_9"
D047392,5,"node_10,node_3,node_4,node_6,node_9"
D047408,5,"node_10,node_3,node_4,node_6,node_9"
D047428,3,"node_1,node_10,node_4"
D047468,3,"node_5,node_6,node_7"
D047488,2,"node_4,node_5"
D047489,3,"node_10,node_2,node_3"
D047490,2,"node_4,node_5"
D047491,2,"node_4,node_5"
D047492,2,"node_4,node_5"
D047493,2,"node_4,node_5"
D047494,2,"node_4,node_5"
D047495,2,"node_4,node_5"
D047508,3,"node_3,node_6,node_8"
D047528,2,"node_2,node_8"
D047548,2,"node_5,node_8"
D047549,2,"node_3,node_5"
D047568,3,"node_1,node_6,node_9"
D047569,6,"node_1,node_10,node_2,node_5,node_6,node_9"
D047589,5,"node_2,node_3,node_5,node_6,node_9"
D047608,4,"node_4,node_7,node_8,node_9"
D047628,2,"node_4,node_5"
D047629,2,"node_4,node_5"
D047630,3,"node_4,node_5,node_9"
D047648,3,"node_10,node_5,node_7"
D047649,3,"node_10,node_5,node_7"
D047668,3,"node_10,node_4,node_7"
D047669,3,"node_10,node_4,node_7"
D047688,5,"node_2,node_3,node_4,node_5,node_6"
D047708,5,"node_1,node_3,node_4,node_6,node_7"
D047709,2,"node_2,node_8"
D047728,2,"node_1,node_3"
D047748,5,"node_10,node_3,node_4,node_5,node_8"
D047768,3,"node_1,node_2,node_4"
D047788,4,"node_1,node_2,node_8,node_9"
D047789,4,"node_1,node_2,node_8,node_9"
D047808,6,"node_10,node_2,node_3,node_5,node_6,node_8"
D047828,4,"node_1,node_2,node_8,node_9"
D047829,4,"node_1,node_2,node_8,node_9"
D047830,4,"node_1,node_2,node_8,node_9"
D047831,4,"node_1,node_2,node_8,node_9"
D047832,4,"node_1,node_2,node_8,node_9"
D047848,4,"node_1,node_2,node_8,node_9"
D047849,4,"node_1,node_2,node_8,node_9"
D047850,4,"node_1,node_2,node_8,node_9"
D047851,5,"node_1,node_2,node_5,node_8,node_9"
D047852,5,"node_1,node_4,node_6,node_8,node_9"
D047868,4,"node_2,node_3,node_4,node_8"
D047869,4,"node_1,node_2,node_8,node_9"
D047888,2,"node_4,node_5"
D047889,2,"node_4,node_5"
D047908,2,"node_4,node_5"
D047928,3,"node_2,node_3,node_8"
D047929,3,"node_10,node_5,node_7"
D047968,4,"node_10,node_2,node_3,node_9"
D047969,4,"node_10,node_2,node_3,node_9"
D047970,4,"node_10,node_2,node_3,node_9"
D047971,4,"node_10,node_2,node_3,node_9"
D047988,2,"node_4,node_5"
D047989,4,"node_10,node_2,node_3,node_9"
D047990,2,"node_4,node_5"
D047991,4,"node_10,node_2,node_3,node_9"
D047992,2,"node_4,node_5"
D048008,2,"node_4,node_5"
D048009,4,"node_10,node_2,node_3,node_9"
D048010,4,"node_10,node_2,node_3,node_9"
D048012,4,"node_10,node_2,node_3,node_9"
D048013,4,"node_10,node_2,node_3,node_9"
D048014,4,"node_10,node_2,node_3,node_9"
D048015,2,"node_4,node_5"
D048016,2,"node_2,node_8"
D048028,3,"node_10,node_4,node_6"
D048029,2,"node_4,node_5"
D048030,3,"node_10,node_4,node_6"
D048031,4,"node_1,node_2,node_4,node_5"
D048048,3,"node_2,node_6,node_9"
D048049,4,"node_1,node_2,node_4,node_5"
D048051,4,"node_1,node_2,node_4,node_5"
D048052,4,"node_1,node_2,node_4,node_5"
D048053,4,"node_1,node_2,node_4,node_5"
D048054,4,"node_1,node_2,node_4,node_5"
D048055,4,"node_1,node_2,node_4,node_5"
D048056,4,"node_1,node_2,node_4,node_5"
D048057,4,"node_1,node_2,node_4,node_5"
D048068,2,"node_4,node_5"
D048069,4,"node_3,node_4,node_5,node_8"
D048070,5,"node_2,node_3,node_5,node_7,node_8"
D048088,3,"node_2,node_6,node_9"
D048089,7,"node_1,node_10,node_2,node_3,node_4,node_5,node_8"
D048090,5,"node_1,node_10,node_2,node_3,node_8"
D048091,2,"node_3,node_5"
D048108,3,"node_2,node_6,node_9"
D048128,5,"node_1,node_10,node_2,node_4,node_5"
D048148,5,"node_1,node_10,node_2,node_4,node_5"
D048149,5,"node_1,node_10,node_2,node_4,node_5"
D048168,3,"node_10,node_2,node_5"
D048170,4,"node_10,node_2,node_3,node_9"
D048188,2,"node_2,node_8"
D048189,2,"node_2,node_8"
D048190,2,"node_2,node_8"
D048191,3,"node_10,node_2,node_3"
D048208,3,"node_10,node_2,node_5"
D048209,2,"node_2,node_8"
D048210,2,"node_2,node_8"
D048228,2,"node_5,node_8"
D048229,3,"node_2,node_6,node_9"
D048230,3,"node_10,node_2,node_3"
D048248,3,"node_2,node_7,node_8"
D048249,3,"node_10,node_2,node_3"
D048250,2,"node_2,node_8"
D048251,2,"node_2,node_8"
D048271,4,"node_1,node_10,node_3,node_4"
D048288,3,"node_4,node_7,node_8"
D048289,3,"node_4,node_7,node_8"
D048290,4,"node_1,node_2,node_4,node_5"
D048291,4,"node_1,node_2,node_4,node_5"
D048292,4,"node_1,node_2,node_4,node_5"
D048293,2,"node_2,node_8"
D048308,4,"node_1,node_2,node_4,node_5"
D048309,2,"node_2,node_8"
D048328,2,"node_2,node_8"
D048329,2,"node_2,node_8"
D048330,2,"node_2,node_8"
D048348,4,"node_10,node_4,node_6,node_7"
D048368,2,"node_2,node_8"
D048369,4,"node_1,node_2,node_4,node_5"
D048370,4,"node_1,node_2,node_4,node_5"
D048371,4,"node_1,node_2,node_4,node_5"
D048372,4,"node_10,node_2,node_3,node_9"
D048373,3,"node_10,node_2,node_6"
D048388,2,"node_2,node_8"
D048389,2,"node_2,node_8"
D048408,3,"node_2,node_4,node_8"
D048409,2,"node_10,node_2"
D048428,2,"node_2,node_8"
D048429,3,"node_4,node_6,node_7"
D048430,3,"node_3,node_6,node_7"
D048448,3,"node_4,node_7,node_9"
D048468,3,"node_2,node_3,node_8"
D048488,3,"node_2,node_6,node_8"
D048489,3,"node_2,node_6,node_8"
D048490,4,"node_1,node_2,node_4,node_5"
D048491,2,"node_4,node_5"
D048492,2,"node_2,node_8"
D048493,4,"node_1,node_2,node_4,node_5"
D048494,2,"node_2,node_8"
D048508,2,"node_2,node_8"
D048528,2,"node_2,node_8"
D048529,2,"node_2,node_8"
D048530,2,"node_2,node_8"
D048531,2,"node_2,node_8"
D048548,2,"node_2,node_8"
D048549,2,"node_2,node_8"
D048550,3,"node_3,node_6,node_8"
D048568,4,"node_10,node_2,node_3,node_9"
D048588,4,"node_4,node_7,node_8,node_9"
D048608,2,"node_2,node_8"
D048628,3,"node_3,node_4,node_7"
D048629,5,"node_1,node_2,node_3,node_6,node_7"
D048630,3,"node_1,node_2,node_4"
D048631,3,"node_1,node_6,node_7"
D048648,3,"node_1,node_6,node_7"
D048668,3,"node_10,node_2,node_3"
D048669,4,"node_1,node_2,node_4,node_5"
D048670,4,"node_1,node_2,node_4,node_5"
D048671,4,"node_1,node_2,node_4,node_5"
D048688,4,"node_1,node_2,node_4,node_5"
D048690,3,"node_1,node_4,node_5"
D048691,3,"node_2,node_3,node_8"
D048708,3,"node_6,node_7,node_9"
D048728,4,"node_1,node_2,node_4,node_5"
D048729,3,"node_4,node_7,node_8"
D048730,4,"node_1,node_2,node_4,node_5"
D048748,4,"node_1,node_2,node_4,node_5"
D048749,3,"node_1,node_6,node_7"
D048750,4,"node_1,node_4,node_6,node_7"
D048768,4,"node_1,node_2,node_4,node_5"
D048788,2,"node_7,node_9"
D048789,3,"node_1,node_10,node_4"
D048790,2,"node_2,node_8"
D048809,3,"node_1,node_2,node_4"
D048828,3,"node_1,node_2,node_4"
D048848,4,"node_1,node_2,node_4,node_5"
D048868,2,"node_4,node_5"
D048888,2,"node_2,node_8"
D048889,2,"node_2,node_8"
D048908,3,"node_10,node_2,node_5"
D048909,3,"node_3,node_8,node_9"
D048928,2,"node_10,node_2"
D048929,2,"node_10,node_2"
D048948,2,"node_4,node_5"
D048949,5,"node_10,node_2,node_3,node_6,node_7"
D048968,3,"node_2,node_3,node_8"
D048988,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D049008,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D049028,2,"node_10,node_4"
D049029,2,"node_4,node_5"
D049030,2,"node_4,node_5"
D049031,2,"node_4,node_5"
D049033,5,"node_1,node_2,node_6,node_7,node_9"
D049049,3,"node_4,node_5,node_8"
D049068,4,"node_10,node_3,node_5,node_6"
D049069,4,"node_1,node_2,node_4,node_5"
D049070,4,"node_1,node_2,node_4,node_5"
D049071,4,"node_1,node_2,node_4,node_5"
D049088,3,"node_3,node_5,node_6"
D049108,3,"node_6,node_7,node_9"
D049109,3,"node_6,node_7,node_9"
D049128,3,"node_2,node_4,node_8"
D049148,5,"node_1,node_10,node_4,node_5,node_7"
D049168,3,"node_10,node_5,node_7"
D049188,3,"node_2,node_3,node_8"
D049228,4,"node_2,node_4,node_8,node_9"
D049229,6,"node_1,node_2,node_3,node_4,node_6,node_7"
D049230,2,"node_4,node_5"
D049231,3,"node_2,node_4,node_8"
D049248,3,"node_3,node_4,node_5"
D049249,3,"node_2,node_5,node_9"
D049250,2,"node_2,node_9"
D049268,3,"node_10,node_2,node_5"
D049269,3,"node_2,node_8,node_9"
D049288,5,"node_10,node_3,node_5,node_8,node_9"
D049289,3,"node_2,node_4,node_8"
D049290,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D049291,2,"node_2,node_3"
D049292,2,"node_2,node_3"
D049293,3,"node_2,node_6,node_9"
D049294,2,"node_4,node_5"
D049308,3,"node_1,node_2,node_4"
D049309,4,"node_3,node_4,node_7,node_8"
D049310,5,"node_10,node_3,node_5,node_8,node_9"
D049312,2,"node_4,node_5"
D049328,3,"node_3,node_4,node_7"
D049329,3,"node_10,node_5,node_7"
D049349,2,"node_4,node_5"
D049368,2,"node_4,node_5"
D049388,4,"node_1,node_10,node_4,node_7"
D049408,2,"node_1,node_4"
D049409,4,"node_1,node_2,node_4,node_5"
D049410,4,"node_1,node_2,node_4,node_5"
D049411,2,"node_4,node_5"
D049428,5,"node_1,node_10,node_3,node_4,node_5"
D049429,6,"node_1,node_2,node_5,node_7,node_8,node_9"
D049448,3,"node_10,node_2,node_5"
D049449,3,"node_10,node_3,node_7"
D049450,3,"node_10,node_3,node_7"
D049451,8,"node_10,node_2,node_3,node_4,node_5,node_6,node_7,node_9"
D049452,2,"node_4,node_5"
D049453,4,"node_1,node_2,node_4,node_5"
D049454,5,"node_10,node_4,node_6,node_7,node_8"
D049468,4,"node_1,node_4,node_6,node_7"
D049469,4,"node_1,node_4,node_6,node_7"
D049471,4,"node_1,node_4,node_6,node_7"
D049488,2,"node_4,node_5"
D049489,3,"node_10,node_2,node_5"
D049490,3,"node_10,node_6,node_8"
D049528,4,"node_1,node_4,node_5,node_6"
D049590,3,"node_10,node_5,node_7"
D049628,7,"node_10,node_2,node_3,node_5,node_6,node_7,node_9"
D049629,7,"node_10,node_2,node_3,node_5,node_6,node_7,node_9"
D049630,5,"node_1,node_10,node_6,node_8,node_9"
D049631,7,"node_1,node_10,node_3,node_4,node_6,node_8,node_9"
D049648,3,"node_1,node_6,node_8"
D049668,3,"node_1,node_8,node_9"
D049669,3,"node_1,node_8,node_9"
D049670,3,"node_1,node_8,node_9"
D049671,3,"node_1,node_8,node_9"
D049672,3,"node_1,node_8,node_9"
D049673,3,"node_1,node_8,node_9"
D049674,3,"node_1,node_8,node_9"
D049690,3,"node_1,node_8,node_9"
D049691,3,"node_1,node_8,node_9"
D049692,3,"node_1,node_8,node_9"
D049711,3,"node_1,node_8,node_9"
D049750,2,"node_6,node_7"
D049751,2,"node_6,node_7"
D049770,2,"node_6,node_7"
D049790,4,"node_10,node_4,node_5,node_7"
D049810,4,"node_2,node_3,node_7,node_8"
D049811,4,"node_1,node_2,node_3,node_5"
D049830,2,"node_2,node_8"
D049831,2,"node_2,node_8"
D049832,2,"node_2,node_8"
D049833,2,"node_2,node_8"
D049834,2,"node_2,node_8"
D049850,2,"node_2,node_8"
D049851,2,"node_2,node_8"
D049852,2,"node_2,node_8"
D049853,2,"node_2,node_8"
D049870,2,"node_2,node_8"
D049871,2,"node_2,node_8"
D049872,2,"node_2,node_8"
D049873,2,"node_2,node_8"
D049874,2,"node_2,node_8"
D049875,2,"node_2,node_8"
D049876,2,"node_2,node_8"
D049877,2,"node_2,node_8"
D049878,2,"node_2,node_8"
D049879,2,"node_2,node_8"
D049880,2,"node_2,node_8"
D049881,2,"node_2,node_8"
D049883,2,"node_2,node_8"
D049890,2,"node_2,node_8"
D049891,2,"node_2,node_8"
D049892,2,"node_2,node_8"
D049893,2,"node_2,node_8"
D049894,2,"node_2,node_8"
D049895,2,"node_2,node_8"
D049896,2,"node_2,node_8"
D049897,2,"node_2,node_8"
D049910,2,"node_2,node_8"
D049911,2,"node_2,node_8"
D049912,7,"node_1,node_10,node_3,node_4,node_5,node_7,node_8"
D049913,7,"node_1,node_10,node_3,node_4,node_5,node_7,node_8"
D049914,3,"node_3,node_4,node_7"
D049915,3,"node_2,node_4,node_8"
D049916,2,"node_2,node_8"
D049917,3,"node_2,node_4,node_8"
D049918,3,"node_2,node_4,node_8"
D049919,3,"node_2,node_4,node_8"
D049920,3,"node_10,node_2,node_5"
D049921,3,"node_10,node_2,node_5"
D049930,3,"node_2,node_4,node_8"
D049931,3,"node_2,node_4,node_8"
D049932,3,"node_3,node_4,node_7"
D049933,4,"node_4,node_7,node_8,node_9"
D049934,4,"node_4,node_7,node_8,node_9"
D049935,3,"node_2,node_4,node_8"
D049936,3,"node_2,node_4,node_8"
D049950,2,"node_3,node_8"
D049951,1,node_7
D049970,6,"node_1,node_3,node_5,node_6,node_8,node_9"
D049971,3,"node_10,node_4,node_7"
D049990,3,"node_1,node_10,node_4"
D049992,2,"node_4,node_5"
D049993,3,"node_1,node_10,node_4"
D049994,3,"node_1,node_10,node_4"
D050010,4,"node_3,node_5,node_6,node_8"
D050030,5,"node_2,node_3,node_5,node_6,node_9"
D050031,4,"node_3,node_6,node_8,node_9"
D050032,5,"node_2,node_3,node_6,node_8,node_9"
D050033,4,"node_3,node_5,node_6,node_8"
D050034,3,"node_1,node_10,node_4"
D050035,6,"node_10,node_2,node_3,node_5,node_6,node_8"
D050050,5,"node_10,node_4,node_5,node_7,node_9"
D050051,2,"node_4,node_5"
D050052,2,"node_4,node_5"
D050053,2,"node_4,node_5"
D050071,3,"node_1,node_10,node_4"
D050072,3,"node_1,node_2,node_3"
D050090,6,"node_10,node_2,node_3,node_5,node_6,node_8"
D050091,6,"node_1,node_10,node_3,node_4,node_5,node_7"
D050110,4,"node_1,node_3,node_5,node_6"
D050111,5,"node_10,node_3,node_4,node_7,node_9"
D050112,6,"node_10,node_3,node_4,node_7,node_8,node_9"
D050113,6,"node_10,node_3,node_4,node_7,node_8,node_9"
D050130,3,"node_3,node_4,node_5"
D050150,2,"node_4,node_5"
D050151,3,"node_1,node_5,node_6"
D050152,3,"node_1,node_5,node_6"
D050153,3,"node_1,node_5,node_6"
D050154,7,"node_1,node_10,node_2,node_4,node_5,node_7,node_9"
D050155,4,"node_10,node_4,node_5,node_7"
D050156,3,"node_4,node_6,node_7"
D050171,3,"node_3,node_4,node_7"
D050172,3,"node_3,node_6,node_7"
D050173,3,"node_3,node_6,node_7"
D050174,3,"node_3,node_5,node_8"
D050175,3,"node_2,node_3,node_8"
D050177,6,"node_10,node_2,node_3,node_5,node_7,node_9"
D050178,2,"node_1,node_4"
D050197,2,"node_1,node_3"
D050198,4,"node_10,node_4,node_6,node_7"
D050199,3,"node_1,node_7,node_9"
D050216,5,"node_1,node_10,node_5,node_7,node_9"
D050217,5,"node_1,node_10,node_5,node_7,node_9"
D050218,7,"node_1,node_10,node_2,node_4,node_5,node_7,node_9"
D050219,3,"node_2,node_3,node_8"
D050220,3,"node_2,node_3,node_8"
D050256,3,"node_1,node_10,node_4"
D050257,3,"node_1,node_10,node_4"
D050258,3,"node_1,node_10,node_4"
D050259,3,"node_3,node_6,node_7"
D050260,5,"node_10,node_3,node_4,node_5,node_7"
D050261,5,"node_10,node_3,node_4,node_5,node_7"
D050262,3,"node_2,node_3,node_8"
D050263,3,"node_2,node_3,node_8"
D050276,3,"node_1,node_2,node_8"
D050277,3,"node_1,node_2,node_8"
D050278,3,"node_1,node_2,node_8"
D050279,3,"node_1,node_2,node_8"
D050280,3,"node_1,node_2,node_8"
D050281,3,"node_1,node_2,node_8"
D050296,3,"node_10,node_7,node_8"
D050298,3,"node_2,node_6,node_8"
D050299,3,"node_1,node_10,node_4"
D050316,4,"node_2,node_4,node_6,node_9"
D050336,4,"node_1,node_3,node_5,node_8"
D050337,3,"node_10,node_4,node_7"
D050338,3,"node_10,node_4,node_7"
D050339,3,"node_10,node_4,node_7"
D050356,3,"node_10,node_5,node_7"
D050376,4,"node_3,node_4,node_5,node_6"
D050377,4,"node_10,node_4,node_5,node_6"
D050378,4,"node_1,node_2,node_7,node_9"
D050379,2,"node_1,node_3"
D050380,3,"node_3,node_4,node_7"
D050396,2,"node_4,node_5"
D050397,6,"node_2,node_3,node_4,node_5,node_6,node_9"
D050398,5,"node_1,node_3,node_4,node_5,node_8"
D050416,6,"node_1,node_2,node_3,node_7,node_8,node_9"
D050417,6,"node_1,node_2,node_3,node_7,node_8,node_9"
D050418,6,"node_1,node_2,node_3,node_7,node_8,node_9"
D050436,2,"node_6,node_7"
D050437,2,"node_6,node_7"
D050438,2,"node_6,node_7"
D050439,2,"node_6,node_7"
D050440,2,"node_4,node_5"
D050441,2,"node_6,node_7"
D050456,2,"node_4,node_6"
D050476,2,"node_1,node_9"
D050477,4,"node_1,node_4,node_5,node_6"
D050479,2,"node_4,node_5"
D050480,2,"node_4,node_5"
D050481,2,"node_4,node_5"
D050482,2,"node_4,node_5"
D050483,2,"node_4,node_5"
D050484,2,"node_4,node_5"
D050485,2,"node_4,node_5"
D050486,2,"node_4,node_5"
D050487,2,"node_4,node_5"
D050488,3,"node_3,node_4,node_5"
D050489,3,"node_3,node_4,node_5"
D050490,2,"node_4,node_5"
D050491,2,"node_4,node_5"
D050492,2,"node_4,node_5"
D050493,2,"node_4,node_5"
D050494,2,"node_4,node_5"
D050495,2,"node_4,node_5"
D050496,2,"node_4,node_5"
D050497,6,"node_10,node_2,node_3,node_5,node_7,node_8"
D050498,3,"node_10,node_5,node_7"
D050499,3,"node_10,node_5,node_7"
D050500,4,"node_2,node_3,node_6,node_9"
D050501,4,"node_10,node_2,node_4,node_8"
D050502,4,"node_10,node_2,node_4,node_8"
D050503,3,"node_1,node_2,node_4"
D050504,3,"node_1,node_2,node_9"
D050505,2,"node_4,node_5"
D050506,2,"node_4,node_5"
D050507,3,"node_1,node_5,node_6"
D050527,4,"node_1,node_7,node_8,node_9"
D050528,5,"node_3,node_4,node_5,node_7,node_9"
D050533,4,"node_1,node_6,node_7,node_9"
D050536,3,"node_1,node_2,node_4"
D050537,3,"node_1,node_2,node_4"
D050538,3,"node_1,node_2,node_4"
D050539,3,"node_1,node_2,node_4"
D050540,3,"node_1,node_2,node_4"
D050541,3,"node_1,node_5,node_9"
D050542,3,"node_1,node_2,node_4"
D050543,3,"node_1,node_2,node_4"
D050544,3,"node_1,node_2,node_4"
D050545,3,"node_1,node_2,node_4"
D050547,5,"node_1,node_10,node_2,node_4,node_5"
D050548,3,"node_1,node_2,node_4"
D050556,2,"node_4,node_5"
D050557,3,"node_1,node_2,node_4"
D050558,3,"node_1,node_2,node_4"
D050559,3,"node_1,node_2,node_4"
D050560,3,"node_1,node_2,node_4"
D050561,3,"node_1,node_2,node_4"
D050562,4,"node_1,node_2,node_4,node_5"
D050563,3,"node_1,node_2,node_4"
D050564,4,"node_1,node_2,node_4,node_9"
D050565,3,"node_1,node_2,node_4"
D050576,2,"node_4,node_5"
D050577,2,"node_4,node_5"
D050578,2,"node_4,node_5"
D050579,2,"node_4,node_5"
D050580,2,"node_4,node_5"
D050581,2,"node_4,node_5"
D050582,2,"node_4,node_5"
D050596,2,"node_7,node_9"
D050598,2,"node_4,node_5"
D050599,2,"node_4,node_5"
D050600,2,"node_4,node_5"
D050601,3,"node_1,node_2,node_4"
D050602,3,"node_1,node_2,node_4"
D050603,3,"node_1,node_2,node_4"
D050604,3,"node_1,node_2,node_4"
D050605,3,"node_1,node_2,node_4"
D050606,4,"node_1,node_2,node_4,node_5"
D050607,3,"node_3,node_4,node_7"
D050608,2,"node_4,node_5"
D050609,2,"node_4,node_5"
D050610,2,"node_4,node_5"
D050611,2,"node_4,node_5"
D050612,2,"node_4,node_5"
D050613,2,"node_4,node_5"
D050614,2,"node_4,node_5"
D050615,2,"node_4,node_5"
D050616,2,"node_2,node_8"
D050617,2,"node_2,node_8"
D050618,3,"node_1,node_2,node_4"
D050636,2,"node_2,node_8"
D050637,2,"node_4,node_5"
D050638,2,"node_4,node_5"
D050640,2,"node_2,node_8"
D050641,2,"node_4,node_5"
D050642,2,"node_2,node_8"
D050643,2,"node_2,node_8"
D050644,3,"node_1,node_2,node_4"
D050645,3,"node_1,node_2,node_4"
D050646,3,"node_1,node_2,node_4"
D050647,3,"node_1,node_2,node_4"
D050648,3,"node_1,node_2,node_4"
D050656,2,"node_4,node_5"
D050657,2,"node_4,node_5"
D050658,2,"node_4,node_5"
D050659,2,"node_4,node_5"
D050660,2,"node_4,node_5"
D050661,2,"node_2,node_8"
D050676,2,"node_4,node_5"
D050677,2,"node_4,node_5"
D050678,2,"node_4,node_5"
D050679,2,"node_4,node_5"
D050680,2,"node_4,node_5"
D050681,2,"node_2,node_8"
D050682,2,"node_4,node_5"
D050683,2,"node_4,node_5"
D050684,2,"node_4,node_5"
D050685,2,"node_2,node_8"
D050686,2,"node_2,node_8"
D050687,2,"node_4,node_5"
D050696,2,"node_2,node_8"
D050697,4,"node_1,node_2,node_4,node_5"
D050698,3,"node_1,node_2,node_4"
D050699,2,"node_4,node_5"
D050700,2,"node_4,node_5"
D050701,2,"node_4,node_5"
D050702,2,"node_4,node_5"
D050703,2,"node_4,node_5"
D050704,2,"node_4,node_5"
D050705,4,"node_1,node_2,node_4,node_5"
D050706,2,"node_2,node_8"
D050716,2,"node_4,node_5"
D050717,2,"node_4,node_5"
D050718,4,"node_3,node_4,node_5,node_7"
D050719,2,"node_4,node_5"
D050720,2,"node_4,node_5"
D050721,4,"node_1,node_2,node_4,node_5"
D050722,2,"node_4,node_5"
D050723,3,"node_2,node_3,node_5"
D050724,2,"node_3,node_5"
D050725,2,"node_4,node_5"
D050727,3,"node_1,node_2,node_4"
D050728,3,"node_1,node_2,node_4"
D050736,2,"node_4,node_5"
D050737,2,"node_4,node_5"
D050738,1,node_3
D050741,2,"node_2,node_8"
D050743,3,"node_1,node_2,node_4"
D050744,3,"node_1,node_2,node_4"
D050745,3,"node_1,node_2,node_4"
D050746,3,"node_1,node_2,node_4"
D050753,3,"node_1,node_2,node_4"
D050756,2,"node_4,node_5"
D050759,2,"node_4,node_5"
D050760,2,"node_4,node_5"
D050761,2,"node_4,node_5"
D050762,2,"node_4,node_5"
D050763,2,"node_4,node_5"
D050764,2,"node_4,node_5"
D050765,2,"node_4,node_5"
D050766,2,"node_4,node_5"
D050767,2,"node_4,node_5"
D050768,4,"node_1,node_2,node_4,node_5"
D050769,3,"node_1,node_2,node_4"
D050770,3,"node_1,node_2,node_4"
D050776,2,"node_4,node_5"
D050777,2,"node_4,node_5"
D050778,2,"node_4,node_5"
D050779,2,"node_4,node_5"
D050781,3,"node_2,node_3,node_5"
D050782,3,"node_10,node_2,node_5"
D050783,2,"node_4,node_5"
D050784,2,"node_4,node_5"
D050785,3,"node_4,node_5,node_8"
D050786,3,"node_3,node_5,node_8"
D050787,2,"node_4,node_5"
D050788,3,"node_1,node_2,node_4"
D050789,3,"node_1,node_2,node_4"
D050790,4,"node_1,node_2,node_4,node_5"
D050791,2,"node_4,node_5"
D050792,2,"node_3,node_5"
D050793,3,"node_10,node_5,node_7"
D050794,2,"node_4,node_5"
D050795,2,"node_4,node_5"
D050796,2,"node_4,node_5"
D050797,2,"node_4,node_5"
D050798,3,"node_10,node_3,node_5"
D050799,2,"node_4,node_5"
D050800,2,"node_4,node_5"
D050801,2,"node_4,node_5"
D050802,3,"node_1,node_2,node_4"
D050803,3,"node_1,node_2,node_4"
D050804,3,"node_1,node_2,node_4"
D050805,2,"node_3,node_4"
D050806,3,"node_3,node_5,node_6"
D050807,2,"node_4,node_5"
D050808,2,"node_4,node_5"
D050809,2,"node_4,node_5"
D050810,2,"node_4,node_5"
D050811,2,"node_4,node_5"
D050812,2,"node_3,node_5"
D050813,2,"node_4,node_5"
D050814,2,"node_4,node_5"
D050815,3,"node_2,node_3,node_5"
D050816,2,"node_4,node_5"
D050817,2,"node_4,node_5"
D050818,2,"node_4,node_5"
D050819,2,"node_4,node_5"
D050820,2,"node_4,node_5"
D050821,2,"node_4,node_5"
D050822,2,"node_4,node_5"
D050823,3,"node_1,node_2,node_8"
D050824,3,"node_1,node_2,node_8"
D050825,2,"node_4,node_5"
D050826,2,"node_4,node_5"
D050827,2,"node_4,node_5"
D050828,2,"node_4,node_5"
D050830,3,"node_1,node_2,node_4"
D050832,2,"node_4,node_5"
D050833,2,"node_4,node_5"
D050834,2,"node_4,node_5"
D050835,2,"node_4,node_5"
D050836,2,"node_4,node_5"
D050837,3,"node_1,node_2,node_4"
D050838,2,"node_4,node_5"
D050839,2,"node_4,node_5"
D050841,4,"node_1,node_10,node_2,node_4"
D050842,3,"node_1,node_2,node_4"
D050856,2,"node_4,node_5"
D050857,2,"node_4,node_5"
D050858,7,"node_10,node_2,node_3,node_4,node_5,node_7,node_8"
D050859,7,"node_10,node_2,node_3,node_4,node_5,node_7,node_8"
D050860,6,"node_10,node_2,node_4,node_5,node_7,node_8"
D050861,2,"node_4,node_5"
D050862,3,"node_1,node_2,node_4"
D050863,2,"node_4,node_5"
D050864,3,"node_1,node_2,node_4"
D050866,3,"node_10,node_5,node_7"
D050876,3,"node_1,node_2,node_4"
D050879,4,"node_1,node_2,node_4,node_5"
